file,label,normalized_digits,template,label_pattern,bbox_left,bbox_top,bbox_width,bbox_height,canvas_width,canvas_height,font,font_source,split
train/000414.png,2:10,210,horizontal_dimension,scale,152,126,40,12,384,192,C:\Windows\Fonts\consola.ttf,windows-surrogate,train
train/000415.png,25.9,259,title_block,one_decimal,168,139,38,14,384,192,C:\Windows\Fonts\arial.ttf,windows-surrogate,train
train/000416.png,2030/05/08,20300508,title_block,date,173,112,150,21,384,192,C:\Windows\Fonts\courbd.ttf,windows-surrogate,train
train/000417.png,79.50-01,795001,table_callout,tolerance_range,118,62,93,17,384,192,C:\Windows\Fonts\arial.ttf,windows-surrogate,train
train/000418.png,17-1492,171492,title_block,drawing_no,151,137,84,13,384,192,C:\Windows\Fonts\consolab.ttf,windows-surrogate,train
train/000419.png,589,589,table_callout,plain_mm,84,99,30,12,384,192,C:\Windows\Fonts\consola.ttf,windows-surrogate,train
train/000420.png,6/2,62,title_block,sheet,146,134,39,17,384,192,C:\Windows\Fonts\cour.ttf,windows-surrogate,train
train/000421.png,906,906,horizontal_dimension,plain_mm,161,133,30,12,384,192,C:\Windows\Fonts\consola.ttf,windows-surrogate,train
train/000422.png,5:1,51,horizontal_dimension,scale,203,138,39,14,384,192,C:\Windows\Fonts\cour.ttf,windows-surrogate,train
train/000423.png,2028/12/03,20281203,table_callout,date,210,53,170,22,384,192,C:\Windows\Fonts\cour.ttf,windows-surrogate,train
train/000424.png,813.0,8130,leader_note,one_decimal,256,64,64,21,384,192,C:\Windows\Fonts\bahnschrift.ttf,windows-surrogate,train
train/000425.png,473:244,473244,title_block,coordinate,180,141,83,17,384,192,C:\Windows\Fonts\segoeui.ttf,windows-surrogate,train
train/000426.png,2028/07/23,20280723,table_callout,date,170,73,150,21,384,192,C:\Windows\Fonts\consolab.ttf,windows-surrogate,train
train/000427.png,293,293,title_block,plain_mm,186,129,45,16,384,192,C:\Windows\Fonts\cour.ttf,windows-surrogate,train
train/000428.png,741,741,horizontal_dimension,plain_mm,165,136,45,16,384,192,C:\Windows\Fonts\cour.ttf,windows-surrogate,train
train/000429.png,925.1,9251,title_block,one_decimal,197,146,55,12,384,192,C:\Windows\Fonts\courbd.ttf,windows-surrogate,train
train/000430.png,709,709,horizontal_dimension,plain_mm,174,131,30,13,384,192,C:\Windows\Fonts\bahnschrift.ttf,windows-surrogate,train
train/000431.png,10:5,105,horizontal_dimension,scale,185,92,44,12,384,192,C:\Windows\Fonts\courbd.ttf,windows-surrogate,train
train/000432.png,2:50,250,title_block,scale,174,146,45,17,384,192,C:\Windows\Fonts\arial.ttf,windows-surrogate,train
train/000433.png,393:500,393500,leader_note,coordinate,142,11,98,15,384,192,C:\Windows\Fonts\courbd.ttf,windows-surrogate,train
train/000434.png,5:20,520,table_callout,scale,201,68,46,17,384,192,C:\Windows\Fonts\arial.ttf,windows-surrogate,train
train/000435.png,316.71,31671,title_block,two_decimal,189,134,102,19,384,192,C:\Windows\Fonts\consolab.ttf,windows-surrogate,train
train/000436.png,5:5,55,horizontal_dimension,scale,225,132,24,13,384,192,C:\Windows\Fonts\segoeui.ttf,windows-surrogate,train
train/000437.png,59-7932,597932,horizontal_dimension,drawing_no,167,88,88,18,384,192,C:\Windows\Fonts\segoeui.ttf,windows-surrogate,train
train/000438.png,167.43-04,1674304,table_callout,tolerance_range,26,60,126,21,384,192,C:\Windows\Fonts\bahnschrift.ttf,windows-surrogate,train
train/000439.png,127.85-06,1278506,table_callout,tolerance_range,254,153,126,17,384,192,C:\Windows\Fonts\consola.ttf,windows-surrogate,train
train/000440.png,85-7320,857320,horizontal_dimension,drawing_no,162,80,77,12,384,192,C:\Windows\Fonts\courbd.ttf,windows-surrogate,train
train/000441.png,2:2,22,horizontal_dimension,scale,227,118,29,16,384,192,C:\Windows\Fonts\bahnschrift.ttf,windows-surrogate,train
train/000442.png,96.30-09,963009,title_block,tolerance_range,159,142,79,15,384,192,C:\Windows\Fonts\arial.ttf,windows-surrogate,train
train/000443.png,"84,961",84961,horizontal_dimension,mass,141,133,66,16,384,192,C:\Windows\Fonts\consola.ttf,windows-surrogate,train
train/000444.png,"4,934",4934,table_callout,mass,222,98,65,17,384,192,C:\Windows\Fonts\cour.ttf,windows-surrogate,train
train/000445.png,1/4,14,horizontal_dimension,sheet,183,95,34,25,384,192,C:\Windows\Fonts\bahnschrift.ttf,windows-surrogate,train
train/000446.png,6/10,610,title_block,sheet,167,141,59,24,384,192,C:\Windows\Fonts\segoeui.ttf,windows-surrogate,train
train/000447.png,50-6286,506286,horizontal_dimension,drawing_no,165,115,112,16,384,192,C:\Windows\Fonts\courbd.ttf,windows-surrogate,train
train/000448.png,373.39,37339,table_callout,two_decimal,127,108,85,21,384,192,C:\Windows\Fonts\bahnschrift.ttf,windows-surrogate,train
train/000449.png,992.3,9923,leader_note,one_decimal,138,68,50,15,384,192,C:\Windows\Fonts\arial.ttf,windows-surrogate,train
train/000450.png,59-5702,595702,horizontal_dimension,drawing_no,135,72,100,19,384,192,C:\Windows\Fonts\bahnschrift.ttf,windows-surrogate,train
train/000451.png,402.7,4027,leader_note,one_decimal,120,23,85,19,384,192,C:\Windows\Fonts\consola.ttf,windows-surrogate,train
train/000452.png,774.2,7742,leader_note,one_decimal,154,102,54,16,384,192,C:\Windows\Fonts\arial.ttf,windows-surrogate,train
train/000453.png,101.22-07,1012207,horizontal_dimension,tolerance_range,148,93,144,16,384,192,C:\Windows\Fonts\cour.ttf,windows-surrogate,train
train/000454.png,2:10,210,title_block,scale,176,138,34,13,384,192,C:\Windows\Fonts\segoeui.ttf,windows-surrogate,train
train/000455.png,15-6373,156373,horizontal_dimension,drawing_no,158,103,79,16,384,192,C:\Windows\Fonts\arial.ttf,windows-surrogate,train
train/000456.png,2/3,23,leader_note,sheet,250,47,33,19,384,192,C:\Windows\Fonts\segoeui.ttf,windows-surrogate,train
train/000457.png,277.51,27751,title_block,two_decimal,193,141,66,15,384,192,C:\Windows\Fonts\arial.ttf,windows-surrogate,train
train/000458.png,318.9,3189,horizontal_dimension,one_decimal,164,103,58,19,384,192,C:\Windows\Fonts\bahnschrift.ttf,windows-surrogate,train
train/000459.png,1:10,110,title_block,scale,167,143,48,13,384,192,C:\Windows\Fonts\consolab.ttf,windows-surrogate,train
train/000460.png,227,227,leader_note,plain_mm,205,23,36,15,384,192,C:\Windows\Fonts\arial.ttf,windows-surrogate,train
train/000461.png,626.7,6267,title_block,one_decimal,147,138,53,16,384,192,C:\Windows\Fonts\segoeui.ttf,windows-surrogate,train
train/000462.png,187,187,title_block,plain_mm,141,142,54,19,384,192,C:\Windows\Fonts\courbd.ttf,windows-surrogate,train
train/000463.png,880.0,8800,title_block,one_decimal,176,145,85,19,384,192,C:\Windows\Fonts\consolab.ttf,windows-surrogate,train
train/000464.png,1:10,110,horizontal_dimension,scale,196,95,38,18,384,192,C:\Windows\Fonts\bahnschrift.ttf,windows-surrogate,train
train/000465.png,4/6,46,title_block,sheet,193,134,48,23,384,192,C:\Windows\Fonts\consolab.ttf,windows-surrogate,train
train/000466.png,788:707,788707,title_block,coordinate,151,145,91,13,384,192,C:\Windows\Fonts\cour.ttf,windows-surrogate,train
train/000467.png,123.94-09,1239409,table_callout,tolerance_range,165,151,90,15,384,192,C:\Windows\Fonts\segoeui.ttf,windows-surrogate,train
train/000468.png,541:635,541635,title_block,coordinate,201,124,84,14,384,192,C:\Windows\Fonts\consola.ttf,windows-surrogate,train
train/000469.png,2:50,250,title_block,scale,145,133,56,15,384,192,C:\Windows\Fonts\cour.ttf,windows-surrogate,train
train/000470.png,7/2,72,horizontal_dimension,sheet,134,84,35,19,384,192,C:\Windows\Fonts\arial.ttf,windows-surrogate,train
train/000471.png,537:899,537899,horizontal_dimension,coordinate,166,118,77,16,384,192,C:\Windows\Fonts\segoeui.ttf,windows-surrogate,train
train/000472.png,"6,167",6167,leader_note,mass,244,104,57,24,384,192,C:\Windows\Fonts\bahnschrift.ttf,windows-surrogate,train
train/000473.png,9/7,97,table_callout,sheet,221,71,39,17,384,192,C:\Windows\Fonts\cour.ttf,windows-surrogate,train
train/000474.png,5:10,510,horizontal_dimension,scale,133,127,49,18,384,192,C:\Windows\Fonts\arial.ttf,windows-surrogate,train
train/000475.png,356,356,title_block,plain_mm,192,123,42,14,384,192,C:\Windows\Fonts\cour.ttf,windows-surrogate,train
train/000476.png,"27,751",27751,horizontal_dimension,mass,156,128,56,19,384,192,C:\Windows\Fonts\bahnschrift.ttf,windows-surrogate,train
train/000477.png,918.8,9188,title_block,one_decimal,185,147,80,16,384,192,C:\Windows\Fonts\courbd.ttf,windows-surrogate,train
train/000478.png,121:667,121667,horizontal_dimension,coordinate,161,124,102,21,384,192,C:\Windows\Fonts\segoeui.ttf,windows-surrogate,train
train/000479.png,23.43-04,234304,table_callout,tolerance_range,253,65,120,16,384,192,C:\Windows\Fonts\courbd.ttf,windows-surrogate,train
train/000480.png,123,123,title_block,plain_mm,160,145,42,19,384,192,C:\Windows\Fonts\arial.ttf,windows-surrogate,train
train/000481.png,260.58,26058,title_block,two_decimal,165,142,88,20,384,192,C:\Windows\Fonts\arial.ttf,windows-surrogate,train
train/000482.png,395:316,395316,horizontal_dimension,coordinate,139,82,70,11,384,192,C:\Windows\Fonts\consolab.ttf,windows-surrogate,train
train/000483.png,1/10,110,title_block,sheet,161,146,52,16,384,192,C:\Windows\Fonts\cour.ttf,windows-surrogate,train
train/000484.png,2:5,25,table_callout,scale,116,89,39,15,384,192,C:\Windows\Fonts\consolab.ttf,windows-surrogate,train
train/000485.png,38.31,3831,horizontal_dimension,two_decimal,172,93,70,15,384,192,C:\Windows\Fonts\courbd.ttf,windows-surrogate,train
train/000486.png,334.46,33446,horizontal_dimension,two_decimal,163,130,72,13,384,192,C:\Windows\Fonts\cour.ttf,windows-surrogate,train
train/000487.png,910.6,9106,leader_note,one_decimal,171,9,65,15,384,192,C:\Windows\Fonts\consolab.ttf,windows-surrogate,train
train/000488.png,10:1,101,table_callout,scale,257,100,40,15,384,192,C:\Windows\Fonts\arialbd.ttf,windows-surrogate,train
train/000489.png,447:861,447861,title_block,coordinate,153,145,110,22,384,192,C:\Windows\Fonts\arial.ttf,windows-surrogate,train
train/000490.png,562:932,562932,title_block,coordinate,151,151,119,17,384,192,C:\Windows\Fonts\courbd.ttf,windows-surrogate,train
train/000491.png,995,995,title_block,plain_mm,156,124,45,19,384,192,C:\Windows\Fonts\segoeui.ttf,windows-surrogate,train
train/000492.png,48.08-04,480804,table_callout,tolerance_range,201,48,88,12,384,192,C:\Windows\Fonts\courbd.ttf,windows-surrogate,train
train/000493.png,2026/09/02,20260902,table_callout,date,63,83,108,15,384,192,C:\Windows\Fonts\arial.ttf,windows-surrogate,train
train/000494.png,84.41,8441,leader_note,two_decimal,221,39,55,11,384,192,C:\Windows\Fonts\cour.ttf,windows-surrogate,train
train/000495.png,28.3,283,horizontal_dimension,one_decimal,179,119,44,13,384,192,C:\Windows\Fonts\consolab.ttf,windows-surrogate,train
train/000496.png,77-6131,776131,horizontal_dimension,drawing_no,177,111,66,13,384,192,C:\Windows\Fonts\arial.ttf,windows-surrogate,train
train/000497.png,98-2201,982201,title_block,drawing_no,158,134,98,15,384,192,C:\Windows\Fonts\cour.ttf,windows-surrogate,train
train/000498.png,14.51,1451,title_block,two_decimal,150,113,60,13,384,192,C:\Windows\Fonts\consolab.ttf,windows-surrogate,train
train/000499.png,2:20,220,table_callout,scale,33,143,58,21,384,192,C:\Windows\Fonts\arialbd.ttf,windows-surrogate,train
train/000500.png,62.5,625,title_block,one_decimal,138,133,48,14,384,192,C:\Windows\Fonts\consola.ttf,windows-surrogate,train
train/000501.png,165.67,16567,horizontal_dimension,two_decimal,163,115,72,13,384,192,C:\Windows\Fonts\consolab.ttf,windows-surrogate,train
train/000502.png,6/10,610,horizontal_dimension,sheet,165,109,45,17,384,192,C:\Windows\Fonts\arialbd.ttf,windows-surrogate,train
train/000503.png,113:348,113348,title_block,coordinate,197,147,64,13,384,192,C:\Windows\Fonts\segoeui.ttf,windows-surrogate,train
train/000504.png,176:358,176358,table_callout,coordinate,273,104,110,22,384,192,C:\Windows\Fonts\arial.ttf,windows-surrogate,train
train/000505.png,2027/05/06,20270506,horizontal_dimension,date,135,105,170,21,384,192,C:\Windows\Fonts\cour.ttf,windows-surrogate,train
train/000506.png,517.2,5172,title_block,one_decimal,177,138,54,18,384,192,C:\Windows\Fonts\bahnschrift.ttf,windows-surrogate,train
train/000507.png,870,870,table_callout,plain_mm,231,67,32,14,384,192,C:\Windows\Fonts\bahnschrift.ttf,windows-surrogate,train
train/000508.png,7/9,79,horizontal_dimension,sheet,186,83,45,21,384,192,C:\Windows\Fonts\consolab.ttf,windows-surrogate,train
train/000509.png,11-5535,115535,table_callout,drawing_no,166,62,73,15,384,192,C:\Windows\Fonts\arial.ttf,windows-surrogate,train
train/000510.png,719.9,7199,leader_note,one_decimal,182,89,85,18,384,192,C:\Windows\Fonts\cour.ttf,windows-surrogate,train
train/000511.png,1:1,11,table_callout,scale,280,135,30,12,384,192,C:\Windows\Fonts\consolab.ttf,windows-surrogate,train
train/000512.png,74-7151,747151,table_callout,drawing_no,165,38,108,21,384,192,C:\Windows\Fonts\segoeui.ttf,windows-surrogate,train
train/000513.png,389.6,3896,horizontal_dimension,one_decimal,177,125,60,13,384,192,C:\Windows\Fonts\courbd.ttf,windows-surrogate,train
train/000514.png,12,12,leader_note,plain_mm,171,111,26,15,384,192,C:\Windows\Fonts\consola.ttf,windows-surrogate,train
train/000515.png,"99,226",99226,table_callout,mass,192,99,60,14,384,192,C:\Windows\Fonts\consolab.ttf,windows-surrogate,train
train/000516.png,"35,024",35024,horizontal_dimension,mass,131,84,83,24,384,192,C:\Windows\Fonts\arialbd.ttf,windows-surrogate,train
train/000517.png,123.55-04,1235504,title_block,tolerance_range,158,135,90,15,384,192,C:\Windows\Fonts\segoeui.ttf,windows-surrogate,train
train/000518.png,"97,012",97012,horizontal_dimension,mass,152,86,70,21,384,192,C:\Windows\Fonts\segoeui.ttf,windows-surrogate,train
train/000519.png,10:1,101,leader_note,scale,267,92,56,17,384,192,C:\Windows\Fonts\consolab.ttf,windows-surrogate,train
train/000520.png,652,652,title_block,plain_mm,176,124,36,13,384,192,C:\Windows\Fonts\courbd.ttf,windows-surrogate,train
train/000521.png,"78,518",78518,table_callout,mass,285,122,49,16,384,192,C:\Windows\Fonts\bahnschrift.ttf,windows-surrogate,train
train/000522.png,274:707,274707,horizontal_dimension,coordinate,159,123,78,16,384,192,C:\Windows\Fonts\arial.ttf,windows-surrogate,train
train/000523.png,2:1,21,table_callout,scale,181,110,45,16,384,192,C:\Windows\Fonts\courbd.ttf,windows-surrogate,train
train/000524.png,3/2,32,leader_note,sheet,241,8,48,21,384,192,C:\Windows\Fonts\cour.ttf,windows-surrogate,train
train/000525.png,"50,209",50209,horizontal_dimension,mass,136,80,77,23,384,192,C:\Windows\Fonts\arial.ttf,windows-surrogate,train
train/000526.png,87:375,87375,horizontal_dimension,coordinate,138,105,108,19,384,192,C:\Windows\Fonts\cour.ttf,windows-surrogate,train
train/000527.png,14-2474,142474,horizontal_dimension,drawing_no,106,90,84,14,384,192,C:\Windows\Fonts\consola.ttf,windows-surrogate,train
train/000528.png,1:50,150,title_block,scale,178,148,30,13,384,192,C:\Windows\Fonts\bahnschrift.ttf,windows-surrogate,train
train/000529.png,2024/12/04,20241204,leader_note,date,234,73,140,20,384,192,C:\Windows\Fonts\consolab.ttf,windows-surrogate,train
train/000530.png,"91,289",91289,leader_note,mass,135,23,93,27,384,192,C:\Windows\Fonts\arialbd.ttf,windows-surrogate,train
train/000531.png,7/4,74,title_block,sheet,196,136,36,21,384,192,C:\Windows\Fonts\segoeui.ttf,windows-surrogate,train
train/000532.png,858,858,title_block,plain_mm,162,139,51,18,384,192,C:\Windows\Fonts\cour.ttf,windows-surrogate,train
train/000533.png,335.05,33505,table_callout,two_decimal,83,102,88,20,384,192,C:\Windows\Fonts\arialbd.ttf,windows-surrogate,train
train/000534.png,10:2,102,title_block,scale,182,146,64,17,384,192,C:\Windows\Fonts\courbd.ttf,windows-surrogate,train
train/000535.png,2025/09/07,20250907,table_callout,date,165,103,130,18,384,192,C:\Windows\Fonts\consola.ttf,windows-surrogate,train
train/000536.png,124.92-08,1249208,leader_note,tolerance_range,236,68,90,12,384,192,C:\Windows\Fonts\consola.ttf,windows-surrogate,train
train/000537.png,2/2,22,horizontal_dimension,sheet,180,123,54,23,384,192,C:\Windows\Fonts\cour.ttf,windows-surrogate,train
train/000538.png,713:214,713214,leader_note,coordinate,181,27,71,14,384,192,C:\Windows\Fonts\arial.ttf,windows-surrogate,train
train/000539.png,216.00,21600,title_block,two_decimal,154,130,84,17,384,192,C:\Windows\Fonts\consolab.ttf,windows-surrogate,train
train/000540.png,4/6,46,horizontal_dimension,sheet,149,97,42,19,384,192,C:\Windows\Fonts\courbd.ttf,windows-surrogate,train
train/000541.png,777:866,777866,title_block,coordinate,149,133,104,21,384,192,C:\Windows\Fonts\arial.ttf,windows-surrogate,train
train/000542.png,176.42-07,1764207,title_block,tolerance_range,202,112,130,21,384,192,C:\Windows\Fonts\arial.ttf,windows-surrogate,train
train/000543.png,2:20,220,title_block,scale,148,124,68,17,384,192,C:\Windows\Fonts\courbd.ttf,windows-surrogate,train
train/000544.png,2024/05/26,20240526,horizontal_dimension,date,98,130,126,23,384,192,C:\Windows\Fonts\bahnschrift.ttf,windows-surrogate,train
train/000545.png,86-7672,867672,title_block,drawing_no,164,154,93,19,384,192,C:\Windows\Fonts\arial.ttf,windows-surrogate,train
train/000546.png,60-1275,601275,title_block,drawing_no,190,117,84,13,384,192,C:\Windows\Fonts\courbd.ttf,windows-surrogate,train
train/000547.png,55-4089,554089,horizontal_dimension,drawing_no,168,131,101,19,384,192,C:\Windows\Fonts\segoeui.ttf,windows-surrogate,train
train/000548.png,172.21,17221,horizontal_dimension,two_decimal,180,76,78,15,384,192,C:\Windows\Fonts\consolab.ttf,windows-surrogate,train
train/000549.png,680:27,68027,table_callout,coordinate,185,108,84,15,384,192,C:\Windows\Fonts\courbd.ttf,windows-surrogate,train
train/000550.png,941,941,leader_note,plain_mm,146,89,45,18,384,192,C:\Windows\Fonts\consola.ttf,windows-surrogate,train
train/000551.png,"38,654",38654,leader_note,mass,150,90,87,25,384,192,C:\Windows\Fonts\segoeui.ttf,windows-surrogate,train
train/000552.png,7/11,711,leader_note,sheet,164,6,43,26,384,192,C:\Windows\Fonts\bahnschrift.ttf,windows-surrogate,train
train/000553.png,701,701,title_block,plain_mm,187,129,36,13,384,192,C:\Windows\Fonts\consola.ttf,windows-surrogate,train
train/000554.png,200.91,20091,table_callout,two_decimal,196,131,77,19,384,192,C:\Windows\Fonts\arial.ttf,windows-surrogate,train
train/000555.png,8/9,89,leader_note,sheet,143,34,35,18,384,192,C:\Windows\Fonts\arial.ttf,windows-surrogate,train
train/000556.png,6/7,67,title_block,sheet,185,137,35,23,384,192,C:\Windows\Fonts\bahnschrift.ttf,windows-surrogate,train
train/000557.png,87,87,title_block,plain_mm,184,116,32,19,384,192,C:\Windows\Fonts\consolab.ttf,windows-surrogate,train
train/000558.png,4/4,44,table_callout,sheet,128,66,39,19,384,192,C:\Windows\Fonts\courbd.ttf,windows-surrogate,train
train/000559.png,33.1,331,table_callout,one_decimal,307,107,42,16,384,192,C:\Windows\Fonts\arialbd.ttf,windows-surrogate,train
train/000560.png,2031/06/10,20310610,table_callout,date,94,49,144,21,384,192,C:\Windows\Fonts\arial.ttf,windows-surrogate,train
train/000561.png,2024/06/23,20240623,title_block,date,161,146,140,18,384,192,C:\Windows\Fonts\cour.ttf,windows-surrogate,train
train/000562.png,5:20,520,title_block,scale,160,130,50,19,384,192,C:\Windows\Fonts\bahnschrift.ttf,windows-surrogate,train
train/000563.png,2030/05/01,20300501,title_block,date,142,128,115,21,384,192,C:\Windows\Fonts\bahnschrift.ttf,windows-surrogate,train
train/000564.png,82.86-07,828607,horizontal_dimension,tolerance_range,140,139,72,13,384,192,C:\Windows\Fonts\segoeui.ttf,windows-surrogate,train
train/000565.png,359.6,3596,table_callout,one_decimal,298,64,50,11,384,192,C:\Windows\Fonts\consolab.ttf,windows-surrogate,train
train/000566.png,43:577,43577,leader_note,coordinate,151,113,60,11,384,192,C:\Windows\Fonts\consola.ttf,windows-surrogate,train
train/000567.png,5:5,55,horizontal_dimension,scale,170,128,48,19,384,192,C:\Windows\Fonts\consolab.ttf,windows-surrogate,train
train/000568.png,362,362,table_callout,plain_mm,126,65,45,17,384,192,C:\Windows\Fonts\consola.ttf,windows-surrogate,train
train/000569.png,221.69,22169,leader_note,two_decimal,208,87,72,13,384,192,C:\Windows\Fonts\courbd.ttf,windows-surrogate,train
train/000570.png,10-6567,106567,title_block,drawing_no,152,126,62,13,384,192,C:\Windows\Fonts\bahnschrift.ttf,windows-surrogate,train
train/000571.png,89.4,894,title_block,one_decimal,170,133,64,19,384,192,C:\Windows\Fonts\consolab.ttf,windows-surrogate,train
train/000572.png,336.7,3367,leader_note,one_decimal,172,68,85,19,384,192,C:\Windows\Fonts\consola.ttf,windows-surrogate,train
train/000573.png,236,236,table_callout,plain_mm,130,62,30,13,384,192,C:\Windows\Fonts\bahnschrift.ttf,windows-surrogate,train
train/000574.png,"65,186",65186,title_block,mass,193,146,81,24,384,192,C:\Windows\Fonts\segoeui.ttf,windows-surrogate,train
train/000575.png,147,147,leader_note,plain_mm,162,57,39,15,384,192,C:\Windows\Fonts\consolab.ttf,windows-surrogate,train
train/000576.png,"79,841",79841,title_block,mass,147,152,90,23,384,192,C:\Windows\Fonts\consola.ttf,windows-surrogate,train
train/000577.png,21-6781,216781,table_callout,drawing_no,134,135,84,13,384,192,C:\Windows\Fonts\consola.ttf,windows-surrogate,train
train/000578.png,3/12,312,title_block,sheet,156,133,68,24,384,192,C:\Windows\Fonts\consola.ttf,windows-surrogate,train
train/000579.png,1/11,111,horizontal_dimension,sheet,142,86,68,21,384,192,C:\Windows\Fonts\cour.ttf,windows-surrogate,train
train/000580.png,198:923,198923,leader_note,coordinate,187,105,70,14,384,192,C:\Windows\Fonts\segoeui.ttf,windows-surrogate,train
train/000581.png,10-8624,108624,horizontal_dimension,drawing_no,118,70,112,19,384,192,C:\Windows\Fonts\consolab.ttf,windows-surrogate,train
train/000582.png,5:2,52,leader_note,scale,221,27,30,15,384,192,C:\Windows\Fonts\arial.ttf,windows-surrogate,train
train/000583.png,1:20,120,title_block,scale,203,137,44,19,384,192,C:\Windows\Fonts\bahnschrift.ttf,windows-surrogate,train
train/000584.png,626:617,626617,horizontal_dimension,coordinate,136,85,91,13,384,192,C:\Windows\Fonts\cour.ttf,windows-surrogate,train
train/000585.png,187:551,187551,horizontal_dimension,coordinate,135,133,80,18,384,192,C:\Windows\Fonts\bahnschrift.ttf,windows-surrogate,train
train/000586.png,270:67,27067,table_callout,coordinate,171,76,60,11,384,192,C:\Windows\Fonts\consolab.ttf,windows-surrogate,train
train/000587.png,76-6520,766520,table_callout,drawing_no,171,127,112,16,384,192,C:\Windows\Fonts\cour.ttf,windows-surrogate,train
train/000588.png,4/5,45,horizontal_dimension,sheet,185,119,30,16,384,192,C:\Windows\Fonts\segoeui.ttf,windows-surrogate,train
train/000589.png,"73,650",73650,leader_note,mass,256,83,86,26,384,192,C:\Windows\Fonts\bahnschrift.ttf,windows-surrogate,train
train/000590.png,128.86-05,1288605,horizontal_dimension,tolerance_range,92,80,114,19,384,192,C:\Windows\Fonts\arialbd.ttf,windows-surrogate,train
train/000591.png,736:432,736432,table_callout,coordinate,54,140,104,21,384,192,C:\Windows\Fonts\arial.ttf,windows-surrogate,train
train/000592.png,580.0,5800,leader_note,one_decimal,144,90,49,14,384,192,C:\Windows\Fonts\bahnschrift.ttf,windows-surrogate,train
train/000593.png,38.85-07,388507,title_block,tolerance_range,172,144,92,17,384,192,C:\Windows\Fonts\arial.ttf,windows-surrogate,train
train/000594.png,718,718,horizontal_dimension,plain_mm,160,80,51,18,384,192,C:\Windows\Fonts\cour.ttf,windows-surrogate,train
train/000595.png,25.69,2569,horizontal_dimension,two_decimal,165,126,76,22,384,192,C:\Windows\Fonts\arial.ttf,windows-surrogate,train
train/000596.png,2028/05/23,20280523,table_callout,date,183,116,126,23,384,192,C:\Windows\Fonts\bahnschrift.ttf,windows-surrogate,train
train/000597.png,2:10,210,horizontal_dimension,scale,165,108,48,14,384,192,C:\Windows\Fonts\consola.ttf,windows-surrogate,train
train/000598.png,"28,471",28471,table_callout,mass,172,87,78,19,384,192,C:\Windows\Fonts\consola.ttf,windows-surrogate,train
train/000599.png,135.32-01,1353201,title_block,tolerance_range,142,124,126,15,384,192,C:\Windows\Fonts\courbd.ttf,windows-surrogate,train
train/000600.png,"53,838",53838,title_block,mass,182,144,72,18,384,192,C:\Windows\Fonts\consola.ttf,windows-surrogate,train
train/000601.png,346.64,34664,title_block,two_decimal,181,134,83,20,384,192,C:\Windows\Fonts\arial.ttf,windows-surrogate,train
train/000602.png,27.43-06,274306,table_callout,tolerance_range,114,94,104,14,384,192,C:\Windows\Fonts\cour.ttf,windows-surrogate,train
train/000603.png,"19,509",19509,table_callout,mass,242,85,72,16,384,192,C:\Windows\Fonts\cour.ttf,windows-surrogate,train
train/000604.png,18.48-09,184809,table_callout,tolerance_range,115,135,88,16,384,192,C:\Windows\Fonts\bahnschrift.ttf,windows-surrogate,train
train/000605.png,"35,305",35305,leader_note,mass,185,46,84,19,384,192,C:\Windows\Fonts\courbd.ttf,windows-surrogate,train
train/000606.png,484:17,48417,table_callout,coordinate,248,156,90,17,384,192,C:\Windows\Fonts\consolab.ttf,windows-surrogate,train
train/000607.png,89,89,table_callout,plain_mm,248,86,36,19,384,192,C:\Windows\Fonts\courbd.ttf,windows-surrogate,train
train/000608.png,1:1,11,title_block,scale,143,126,51,17,384,192,C:\Windows\Fonts\courbd.ttf,windows-surrogate,train
train/000609.png,10:5,105,horizontal_dimension,scale,162,109,38,15,384,192,C:\Windows\Fonts\segoeui.ttf,windows-surrogate,train
train/000610.png,337.3,3373,table_callout,one_decimal,130,146,50,11,384,192,C:\Windows\Fonts\consola.ttf,windows-surrogate,train
train/000611.png,245.42,24542,table_callout,two_decimal,216,63,78,14,384,192,C:\Windows\Fonts\cour.ttf,windows-surrogate,train
train/000612.png,2/7,27,horizontal_dimension,sheet,140,78,51,21,384,192,C:\Windows\Fonts\cour.ttf,windows-surrogate,train
train/000613.png,725.0,7250,table_callout,one_decimal,133,121,75,18,384,192,C:\Windows\Fonts\consolab.ttf,windows-surrogate,train
train/000614.png,337.46,33746,horizontal_dimension,two_decimal,151,89,78,15,384,192,C:\Windows\Fonts\consolab.ttf,windows-surrogate,train
train/000615.png,470:758,470758,title_block,coordinate,156,118,78,16,384,192,C:\Windows\Fonts\arial.ttf,windows-surrogate,train
train/000616.png,146.19,14619,horizontal_dimension,two_decimal,161,83,96,17,384,192,C:\Windows\Fonts\courbd.ttf,windows-surrogate,train
train/000617.png,498,498,table_callout,plain_mm,82,134,30,12,384,192,C:\Windows\Fonts\consolab.ttf,windows-surrogate,train
train/000618.png,98-4228,984228,horizontal_dimension,drawing_no,154,104,70,12,384,192,C:\Windows\Fonts\consola.ttf,windows-surrogate,train
train/000619.png,233.47,23347,title_block,two_decimal,137,155,102,17,384,192,C:\Windows\Fonts\courbd.ttf,windows-surrogate,train
train/000620.png,84-3063,843063,leader_note,drawing_no,236,45,112,17,384,192,C:\Windows\Fonts\cour.ttf,windows-surrogate,train
train/000621.png,2027/05/20,20270520,title_block,date,189,136,130,17,384,192,C:\Windows\Fonts\cour.ttf,windows-surrogate,train
