file,label,normalized_digits,font,font_source,split
train/000621.png,04-9049,049049,C:\Windows\Fonts\consola.ttf,windows-surrogate,train
train/000622.png,"2,055",2055,C:\Windows\Fonts\consola.ttf,windows-surrogate,train
train/000623.png,164-357,164357,C:\Windows\Fonts\cour.ttf,windows-surrogate,train
train/000624.png,96.37,9637,C:\Windows\Fonts\consola.ttf,windows-surrogate,train
train/000625.png,988-191,988191,C:\Windows\Fonts\consola.ttf,windows-surrogate,train
train/000626.png,"686,034",686034,C:\Windows\Fonts\arial.ttf,windows-surrogate,train
train/000627.png,06:30,0630,C:\Windows\Fonts\consolab.ttf,windows-surrogate,train
train/000628.png,99-9114,999114,C:\Windows\Fonts\courbd.ttf,windows-surrogate,train
train/000629.png,20230927,20230927,C:\Windows\Fonts\bahnschrift.ttf,windows-surrogate,train
train/000630.png,45208071,45208071,C:\Windows\Fonts\consola.ttf,windows-surrogate,train
train/000631.png,801.93,80193,C:\Windows\Fonts\consola.ttf,windows-surrogate,train
train/000632.png,07:06,0706,C:\Windows\Fonts\courbd.ttf,windows-surrogate,train
train/000633.png,408-266,408266,C:\Windows\Fonts\consola.ttf,windows-surrogate,train
train/000634.png,480.82,48082,C:\Windows\Fonts\consolab.ttf,windows-surrogate,train
train/000635.png,20350422,20350422,C:\Windows\Fonts\consolab.ttf,windows-surrogate,train
train/000636.png,09:21,0921,C:\Windows\Fonts\cour.ttf,windows-surrogate,train
train/000637.png,717.43,71743,C:\Windows\Fonts\bahnschrift.ttf,windows-surrogate,train
train/000638.png,"214,258",214258,C:\Windows\Fonts\courbd.ttf,windows-surrogate,train
train/000639.png,"¥890,085",890085,C:\Windows\Fonts\consolab.ttf,windows-surrogate,train
train/000640.png,059-792,059792,C:\Windows\Fonts\courbd.ttf,windows-surrogate,train
train/000641.png,840.60,84060,C:\Windows\Fonts\arial.ttf,windows-surrogate,train
train/000642.png,4755529130,4755529130,C:\Windows\Fonts\consola.ttf,windows-surrogate,train
train/000643.png,"861,403",861403,C:\Windows\Fonts\courbd.ttf,windows-surrogate,train
train/000644.png,"￥540,844",540844,C:\Windows\Fonts\courbd.ttf,windows-surrogate,train
train/000645.png,633-460,633460,C:\Windows\Fonts\consola.ttf,windows-surrogate,train
train/000646.png,10:11,1011,C:\Windows\Fonts\consolab.ttf,windows-surrogate,train
train/000647.png,74-6655,746655,C:\Windows\Fonts\consolab.ttf,windows-surrogate,train
train/000648.png,872-791,872791,C:\Windows\Fonts\consola.ttf,windows-surrogate,train
train/000649.png,"253,110",253110,C:\Windows\Fonts\arial.ttf,windows-surrogate,train
train/000650.png,364.62,36462,C:\Windows\Fonts\bahnschrift.ttf,windows-surrogate,train
train/000651.png,953.36,95336,C:\Windows\Fonts\bahnschrift.ttf,windows-surrogate,train
train/000652.png,283552,283552,C:\Windows\Fonts\arial.ttf,windows-surrogate,train
train/000653.png,16,16,C:\Windows\Fonts\cour.ttf,windows-surrogate,train
train/000654.png,"￥565,182",565182,C:\Windows\Fonts\courbd.ttf,windows-surrogate,train
train/000655.png,08:58,0858,C:\Windows\Fonts\bahnschrift.ttf,windows-surrogate,train
train/000656.png,2035/04/13,20350413,C:\Windows\Fonts\bahnschrift.ttf,windows-surrogate,train
train/000657.png,"674,035",674035,C:\Windows\Fonts\arial.ttf,windows-surrogate,train
train/000658.png,"377,407",377407,C:\Windows\Fonts\consolab.ttf,windows-surrogate,train
train/000659.png,2032/12/19,20321219,C:\Windows\Fonts\cour.ttf,windows-surrogate,train
train/000660.png,"¥192,264",192264,C:\Windows\Fonts\bahnschrift.ttf,windows-surrogate,train
train/000661.png,192-742,192742,C:\Windows\Fonts\consolab.ttf,windows-surrogate,train
train/000662.png,40-7631,407631,C:\Windows\Fonts\bahnschrift.ttf,windows-surrogate,train
train/000663.png,369433307,369433307,C:\Windows\Fonts\cour.ttf,windows-surrogate,train
train/000664.png,04-8917,048917,C:\Windows\Fonts\courbd.ttf,windows-surrogate,train
train/000665.png,371988,371988,C:\Windows\Fonts\courbd.ttf,windows-surrogate,train
train/000666.png,"728,198",728198,C:\Windows\Fonts\consola.ttf,windows-surrogate,train
train/000667.png,0,0,C:\Windows\Fonts\arial.ttf,windows-surrogate,train
train/000668.png,3,3,C:\Windows\Fonts\bahnschrift.ttf,windows-surrogate,train
train/000669.png,31101597,31101597,C:\Windows\Fonts\courbd.ttf,windows-surrogate,train
train/000670.png,943.53,94353,C:\Windows\Fonts\consola.ttf,windows-surrogate,train
train/000671.png,13:13,1313,C:\Windows\Fonts\bahnschrift.ttf,windows-surrogate,train
train/000672.png,11:50,1150,C:\Windows\Fonts\arial.ttf,windows-surrogate,train
train/000673.png,"￥956,956",956956,C:\Windows\Fonts\courbd.ttf,windows-surrogate,train
train/000674.png,77-6548,776548,C:\Windows\Fonts\courbd.ttf,windows-surrogate,train
train/000675.png,"￥420,234",420234,C:\Windows\Fonts\courbd.ttf,windows-surrogate,train
train/000676.png,2028/12/23,20281223,C:\Windows\Fonts\consolab.ttf,windows-surrogate,train
train/000677.png,973-064,973064,C:\Windows\Fonts\courbd.ttf,windows-surrogate,train
train/000678.png,099-735,099735,C:\Windows\Fonts\consolab.ttf,windows-surrogate,train
train/000679.png,0.73,073,C:\Windows\Fonts\bahnschrift.ttf,windows-surrogate,train
train/000680.png,"810,927",810927,C:\Windows\Fonts\arial.ttf,windows-surrogate,train
train/000681.png,487-927,487927,C:\Windows\Fonts\consola.ttf,windows-surrogate,train
train/000682.png,0,0,C:\Windows\Fonts\arial.ttf,windows-surrogate,train
train/000683.png,"￥232,986",232986,C:\Windows\Fonts\arial.ttf,windows-surrogate,train
train/000684.png,2021/12/06,20211206,C:\Windows\Fonts\consola.ttf,windows-surrogate,train
train/000685.png,2022/09/24,20220924,C:\Windows\Fonts\consolab.ttf,windows-surrogate,train
train/000686.png,523-903,523903,C:\Windows\Fonts\consola.ttf,windows-surrogate,train
train/000687.png,20350426,20350426,C:\Windows\Fonts\bahnschrift.ttf,windows-surrogate,train
train/000688.png,802-029,802029,C:\Windows\Fonts\bahnschrift.ttf,windows-surrogate,train
train/000689.png,2024/01/11,20240111,C:\Windows\Fonts\consola.ttf,windows-surrogate,train
train/000690.png,"288,476",288476,C:\Windows\Fonts\courbd.ttf,windows-surrogate,train
train/000691.png,2027/01/17,20270117,C:\Windows\Fonts\bahnschrift.ttf,windows-surrogate,train
train/000692.png,89,89,C:\Windows\Fonts\consolab.ttf,windows-surrogate,train
train/000693.png,58-6179,586179,C:\Windows\Fonts\courbd.ttf,windows-surrogate,train
train/000694.png,2020/08/22,20200822,C:\Windows\Fonts\arial.ttf,windows-surrogate,train
train/000695.png,64-6660,646660,C:\Windows\Fonts\arial.ttf,windows-surrogate,train
train/000696.png,08:36,0836,C:\Windows\Fonts\arial.ttf,windows-surrogate,train
train/000697.png,8,8,C:\Windows\Fonts\consolab.ttf,windows-surrogate,train
train/000698.png,546.22,54622,C:\Windows\Fonts\consolab.ttf,windows-surrogate,train
train/000699.png,14:42,1442,C:\Windows\Fonts\consola.ttf,windows-surrogate,train
train/000700.png,5802055663,5802055663,C:\Windows\Fonts\courbd.ttf,windows-surrogate,train
train/000701.png,20340407,20340407,C:\Windows\Fonts\consolab.ttf,windows-surrogate,train
train/000702.png,"¥185,383",185383,C:\Windows\Fonts\consola.ttf,windows-surrogate,train
train/000703.png,51-8135,518135,C:\Windows\Fonts\cour.ttf,windows-surrogate,train
train/000704.png,24.93,2493,C:\Windows\Fonts\arial.ttf,windows-surrogate,train
train/000705.png,199.40,19940,C:\Windows\Fonts\consolab.ttf,windows-surrogate,train
train/000706.png,03:12,0312,C:\Windows\Fonts\consola.ttf,windows-surrogate,train
train/000707.png,971-685,971685,C:\Windows\Fonts\consolab.ttf,windows-surrogate,train
train/000708.png,3398420,3398420,C:\Windows\Fonts\consolab.ttf,windows-surrogate,train
train/000709.png,"￥402,672",402672,C:\Windows\Fonts\consolab.ttf,windows-surrogate,train
train/000710.png,614868637,614868637,C:\Windows\Fonts\consola.ttf,windows-surrogate,train
train/000711.png,2034/10/10,20341010,C:\Windows\Fonts\cour.ttf,windows-surrogate,train
train/000712.png,"￥232,701",232701,C:\Windows\Fonts\bahnschrift.ttf,windows-surrogate,train
train/000713.png,2035/10/10,20351010,C:\Windows\Fonts\cour.ttf,windows-surrogate,train
train/000714.png,24-7444,247444,C:\Windows\Fonts\cour.ttf,windows-surrogate,train
train/000715.png,"647,120",647120,C:\Windows\Fonts\consolab.ttf,windows-surrogate,train
train/000716.png,20221201,20221201,C:\Windows\Fonts\bahnschrift.ttf,windows-surrogate,train
train/000717.png,7,7,C:\Windows\Fonts\bahnschrift.ttf,windows-surrogate,train
train/000718.png,20341007,20341007,C:\Windows\Fonts\arial.ttf,windows-surrogate,train
train/000719.png,2027/06/02,20270602,C:\Windows\Fonts\cour.ttf,windows-surrogate,train
train/000720.png,20260407,20260407,C:\Windows\Fonts\arial.ttf,windows-surrogate,train
train/000721.png,883.28,88328,C:\Windows\Fonts\consolab.ttf,windows-surrogate,train
train/000722.png,46.98,4698,C:\Windows\Fonts\courbd.ttf,windows-surrogate,train
train/000723.png,886.12,88612,C:\Windows\Fonts\courbd.ttf,windows-surrogate,train
train/000724.png,22:43,2243,C:\Windows\Fonts\cour.ttf,windows-surrogate,train
train/000725.png,794.13,79413,C:\Windows\Fonts\cour.ttf,windows-surrogate,train
train/000726.png,27-0738,270738,C:\Windows\Fonts\cour.ttf,windows-surrogate,train
train/000727.png,908-957,908957,C:\Windows\Fonts\consola.ttf,windows-surrogate,train
train/000728.png,19-6492,196492,C:\Windows\Fonts\consola.ttf,windows-surrogate,train
train/000729.png,"399,074",399074,C:\Windows\Fonts\consolab.ttf,windows-surrogate,train
train/000730.png,"726,381",726381,C:\Windows\Fonts\arial.ttf,windows-surrogate,train
train/000731.png,75670277,75670277,C:\Windows\Fonts\arial.ttf,windows-surrogate,train
train/000732.png,"781,834",781834,C:\Windows\Fonts\arial.ttf,windows-surrogate,train
train/000733.png,2034/04/17,20340417,C:\Windows\Fonts\consolab.ttf,windows-surrogate,train
train/000734.png,2029/08/04,20290804,C:\Windows\Fonts\arial.ttf,windows-surrogate,train
train/000735.png,"￥877,074",877074,C:\Windows\Fonts\bahnschrift.ttf,windows-surrogate,train
train/000736.png,883-781,883781,C:\Windows\Fonts\consola.ttf,windows-surrogate,train
train/000737.png,"361,007",361007,C:\Windows\Fonts\bahnschrift.ttf,windows-surrogate,train
train/000738.png,"272,124",272124,C:\Windows\Fonts\cour.ttf,windows-surrogate,train
train/000739.png,12:40,1240,C:\Windows\Fonts\bahnschrift.ttf,windows-surrogate,train
train/000740.png,"684,211",684211,C:\Windows\Fonts\consolab.ttf,windows-surrogate,train
train/000741.png,"¥238,312",238312,C:\Windows\Fonts\courbd.ttf,windows-surrogate,train
train/000742.png,01:53,0153,C:\Windows\Fonts\bahnschrift.ttf,windows-surrogate,train
train/000743.png,995.95,99595,C:\Windows\Fonts\courbd.ttf,windows-surrogate,train
train/000744.png,"¥210,517",210517,C:\Windows\Fonts\cour.ttf,windows-surrogate,train
train/000745.png,07:56,0756,C:\Windows\Fonts\consola.ttf,windows-surrogate,train
train/000746.png,121-716,121716,C:\Windows\Fonts\consolab.ttf,windows-surrogate,train
train/000747.png,"¥327,328",327328,C:\Windows\Fonts\cour.ttf,windows-surrogate,train
train/000748.png,2035/08/14,20350814,C:\Windows\Fonts\consolab.ttf,windows-surrogate,train
train/000749.png,528,528,C:\Windows\Fonts\bahnschrift.ttf,windows-surrogate,train
train/000750.png,60-3033,603033,C:\Windows\Fonts\cour.ttf,windows-surrogate,train
train/000751.png,"523,698",523698,C:\Windows\Fonts\consola.ttf,windows-surrogate,train
train/000752.png,"￥143,290",143290,C:\Windows\Fonts\courbd.ttf,windows-surrogate,train
train/000753.png,20230205,20230205,C:\Windows\Fonts\arial.ttf,windows-surrogate,train
train/000754.png,526-324,526324,C:\Windows\Fonts\arial.ttf,windows-surrogate,train
train/000755.png,2033/12/04,20331204,C:\Windows\Fonts\courbd.ttf,windows-surrogate,train
train/000756.png,20250806,20250806,C:\Windows\Fonts\arial.ttf,windows-surrogate,train
train/000757.png,2035/03/24,20350324,C:\Windows\Fonts\arial.ttf,windows-surrogate,train
train/000758.png,2032/12/08,20321208,C:\Windows\Fonts\bahnschrift.ttf,windows-surrogate,train
train/000759.png,955261,955261,C:\Windows\Fonts\consolab.ttf,windows-surrogate,train
train/000760.png,"114,541",114541,C:\Windows\Fonts\courbd.ttf,windows-surrogate,train
train/000761.png,"¥13,393",13393,C:\Windows\Fonts\arial.ttf,windows-surrogate,train
train/000762.png,184639540,184639540,C:\Windows\Fonts\bahnschrift.ttf,windows-surrogate,train
train/000763.png,232.05,23205,C:\Windows\Fonts\arial.ttf,windows-surrogate,train
train/000764.png,"846,856",846856,C:\Windows\Fonts\bahnschrift.ttf,windows-surrogate,train
train/000765.png,64,64,C:\Windows\Fonts\cour.ttf,windows-surrogate,train
train/000766.png,20280328,20280328,C:\Windows\Fonts\bahnschrift.ttf,windows-surrogate,train
train/000767.png,"312,427",312427,C:\Windows\Fonts\bahnschrift.ttf,windows-surrogate,train
train/000768.png,00:31,0031,C:\Windows\Fonts\bahnschrift.ttf,windows-surrogate,train
train/000769.png,"798,116",798116,C:\Windows\Fonts\cour.ttf,windows-surrogate,train
train/000770.png,726-820,726820,C:\Windows\Fonts\consola.ttf,windows-surrogate,train
train/000771.png,"￥750,491",750491,C:\Windows\Fonts\consolab.ttf,windows-surrogate,train
train/000772.png,2035/07/13,20350713,C:\Windows\Fonts\consolab.ttf,windows-surrogate,train
train/000773.png,15:21,1521,C:\Windows\Fonts\courbd.ttf,windows-surrogate,train
train/000774.png,20261227,20261227,C:\Windows\Fonts\bahnschrift.ttf,windows-surrogate,train
train/000775.png,"959,552",959552,C:\Windows\Fonts\consolab.ttf,windows-surrogate,train
train/000776.png,696.26,69626,C:\Windows\Fonts\consola.ttf,windows-surrogate,train
train/000777.png,11:50,1150,C:\Windows\Fonts\arial.ttf,windows-surrogate,train
train/000778.png,05:51,0551,C:\Windows\Fonts\arial.ttf,windows-surrogate,train
train/000779.png,20251120,20251120,C:\Windows\Fonts\courbd.ttf,windows-surrogate,train
train/000780.png,18-8510,188510,C:\Windows\Fonts\cour.ttf,windows-surrogate,train
train/000781.png,683-713,683713,C:\Windows\Fonts\bahnschrift.ttf,windows-surrogate,train
train/000782.png,924-560,924560,C:\Windows\Fonts\arial.ttf,windows-surrogate,train
train/000783.png,"429,837",429837,C:\Windows\Fonts\courbd.ttf,windows-surrogate,train
train/000784.png,824-169,824169,C:\Windows\Fonts\bahnschrift.ttf,windows-surrogate,train
train/000785.png,2020/05/01,20200501,C:\Windows\Fonts\consola.ttf,windows-surrogate,train
train/000786.png,2032/11/07,20321107,C:\Windows\Fonts\courbd.ttf,windows-surrogate,train
train/000787.png,2029/08/27,20290827,C:\Windows\Fonts\cour.ttf,windows-surrogate,train
train/000788.png,6296,6296,C:\Windows\Fonts\courbd.ttf,windows-surrogate,train
train/000789.png,08:59,0859,C:\Windows\Fonts\cour.ttf,windows-surrogate,train
train/000790.png,967.45,96745,C:\Windows\Fonts\bahnschrift.ttf,windows-surrogate,train
train/000791.png,05:10,0510,C:\Windows\Fonts\bahnschrift.ttf,windows-surrogate,train
train/000792.png,"￥578,828",578828,C:\Windows\Fonts\bahnschrift.ttf,windows-surrogate,train
train/000793.png,"446,381",446381,C:\Windows\Fonts\consolab.ttf,windows-surrogate,train
train/000794.png,00-7695,007695,C:\Windows\Fonts\arial.ttf,windows-surrogate,train
train/000795.png,90-9739,909739,C:\Windows\Fonts\bahnschrift.ttf,windows-surrogate,train
train/000796.png,12909,12909,C:\Windows\Fonts\courbd.ttf,windows-surrogate,train
train/000797.png,52.27,5227,C:\Windows\Fonts\consolab.ttf,windows-surrogate,train
train/000798.png,03:05,0305,C:\Windows\Fonts\cour.ttf,windows-surrogate,train
train/000799.png,4617663,4617663,C:\Windows\Fonts\courbd.ttf,windows-surrogate,train
train/000800.png,20251223,20251223,C:\Windows\Fonts\consolab.ttf,windows-surrogate,train
train/000801.png,881,881,C:\Windows\Fonts\cour.ttf,windows-surrogate,train
train/000802.png,445,445,C:\Windows\Fonts\consolab.ttf,windows-surrogate,train
train/000803.png,"￥255,196",255196,C:\Windows\Fonts\bahnschrift.ttf,windows-surrogate,train
train/000804.png,"420,496",420496,C:\Windows\Fonts\consola.ttf,windows-surrogate,train
train/000805.png,78-3607,783607,C:\Windows\Fonts\courbd.ttf,windows-surrogate,train
train/000806.png,"￥929,718",929718,C:\Windows\Fonts\arial.ttf,windows-surrogate,train
train/000807.png,2,2,C:\Windows\Fonts\courbd.ttf,windows-surrogate,train
train/000808.png,83-6440,836440,C:\Windows\Fonts\courbd.ttf,windows-surrogate,train
train/000809.png,12:37,1237,C:\Windows\Fonts\consolab.ttf,windows-surrogate,train
train/000810.png,20351219,20351219,C:\Windows\Fonts\consola.ttf,windows-surrogate,train
train/000811.png,71-8805,718805,C:\Windows\Fonts\consola.ttf,windows-surrogate,train
train/000812.png,396-203,396203,C:\Windows\Fonts\courbd.ttf,windows-surrogate,train
train/000813.png,205844,205844,C:\Windows\Fonts\bahnschrift.ttf,windows-surrogate,train
train/000814.png,53334710,53334710,C:\Windows\Fonts\bahnschrift.ttf,windows-surrogate,train
train/000815.png,"¥364,975",364975,C:\Windows\Fonts\bahnschrift.ttf,windows-surrogate,train
train/000816.png,42-2552,422552,C:\Windows\Fonts\consolab.ttf,windows-surrogate,train
train/000817.png,"13,416",13416,C:\Windows\Fonts\arial.ttf,windows-surrogate,train
train/000818.png,1919294890,1919294890,C:\Windows\Fonts\cour.ttf,windows-surrogate,train
train/000819.png,198.36,19836,C:\Windows\Fonts\consolab.ttf,windows-surrogate,train
train/000820.png,20270607,20270607,C:\Windows\Fonts\arial.ttf,windows-surrogate,train
train/000821.png,20250307,20250307,C:\Windows\Fonts\consolab.ttf,windows-surrogate,train
train/000822.png,35729060,35729060,C:\Windows\Fonts\courbd.ttf,windows-surrogate,train
train/000823.png,44-3733,443733,C:\Windows\Fonts\bahnschrift.ttf,windows-surrogate,train
train/000824.png,2020/07/07,20200707,C:\Windows\Fonts\arial.ttf,windows-surrogate,train
train/000825.png,217-675,217675,C:\Windows\Fonts\arial.ttf,windows-surrogate,train
train/000826.png,"184,014",184014,C:\Windows\Fonts\consolab.ttf,windows-surrogate,train
train/000827.png,953-906,953906,C:\Windows\Fonts\consola.ttf,windows-surrogate,train
train/000828.png,9581,9581,C:\Windows\Fonts\cour.ttf,windows-surrogate,train
train/000829.png,192.94,19294,C:\Windows\Fonts\consolab.ttf,windows-surrogate,train
train/000830.png,55809,55809,C:\Windows\Fonts\courbd.ttf,windows-surrogate,train
train/000831.png,"￥457,116",457116,C:\Windows\Fonts\consola.ttf,windows-surrogate,train
train/000832.png,21-4408,214408,C:\Windows\Fonts\cour.ttf,windows-surrogate,train
train/000833.png,0475910598,0475910598,C:\Windows\Fonts\bahnschrift.ttf,windows-surrogate,train
train/000834.png,"24,791",24791,C:\Windows\Fonts\consola.ttf,windows-surrogate,train
train/000835.png,22-2826,222826,C:\Windows\Fonts\bahnschrift.ttf,windows-surrogate,train
train/000836.png,"166,092",166092,C:\Windows\Fonts\consolab.ttf,windows-surrogate,train
train/000837.png,218.86,21886,C:\Windows\Fonts\arial.ttf,windows-surrogate,train
train/000838.png,16:14,1614,C:\Windows\Fonts\courbd.ttf,windows-surrogate,train
train/000839.png,46-5461,465461,C:\Windows\Fonts\courbd.ttf,windows-surrogate,train
train/000840.png,04:30,0430,C:\Windows\Fonts\courbd.ttf,windows-surrogate,train
train/000841.png,696-861,696861,C:\Windows\Fonts\consola.ttf,windows-surrogate,train
train/000842.png,833.41,83341,C:\Windows\Fonts\cour.ttf,windows-surrogate,train
train/000843.png,07:11,0711,C:\Windows\Fonts\arial.ttf,windows-surrogate,train
train/000844.png,597-846,597846,C:\Windows\Fonts\bahnschrift.ttf,windows-surrogate,train
train/000845.png,2029/09/22,20290922,C:\Windows\Fonts\courbd.ttf,windows-surrogate,train
train/000846.png,94-8749,948749,C:\Windows\Fonts\arial.ttf,windows-surrogate,train
train/000847.png,330-155,330155,C:\Windows\Fonts\arial.ttf,windows-surrogate,train
train/000848.png,735,735,C:\Windows\Fonts\bahnschrift.ttf,windows-surrogate,train
train/000849.png,"¥707,477",707477,C:\Windows\Fonts\cour.ttf,windows-surrogate,train
train/000850.png,60-2635,602635,C:\Windows\Fonts\cour.ttf,windows-surrogate,train
train/000851.png,0130,0130,C:\Windows\Fonts\courbd.ttf,windows-surrogate,train
train/000852.png,06:46,0646,C:\Windows\Fonts\arial.ttf,windows-surrogate,train
train/000853.png,85-2816,852816,C:\Windows\Fonts\cour.ttf,windows-surrogate,train
train/000854.png,"721,894",721894,C:\Windows\Fonts\consola.ttf,windows-surrogate,train
train/000855.png,"844,096",844096,C:\Windows\Fonts\bahnschrift.ttf,windows-surrogate,train
train/000856.png,"￥431,900",431900,C:\Windows\Fonts\consolab.ttf,windows-surrogate,train
train/000857.png,"¥941,689",941689,C:\Windows\Fonts\consola.ttf,windows-surrogate,train
train/000858.png,3,3,C:\Windows\Fonts\courbd.ttf,windows-surrogate,train
train/000859.png,20320314,20320314,C:\Windows\Fonts\consola.ttf,windows-surrogate,train
train/000860.png,20341221,20341221,C:\Windows\Fonts\arial.ttf,windows-surrogate,train
train/000861.png,799.54,79954,C:\Windows\Fonts\arial.ttf,windows-surrogate,train
train/000862.png,20341112,20341112,C:\Windows\Fonts\consola.ttf,windows-surrogate,train
train/000863.png,316.89,31689,C:\Windows\Fonts\consolab.ttf,windows-surrogate,train
train/000864.png,72-3594,723594,C:\Windows\Fonts\consola.ttf,windows-surrogate,train
train/000865.png,6060142176,6060142176,C:\Windows\Fonts\consolab.ttf,windows-surrogate,train
train/000866.png,32-5228,325228,C:\Windows\Fonts\courbd.ttf,windows-surrogate,train
train/000867.png,"84,411",84411,C:\Windows\Fonts\consolab.ttf,windows-surrogate,train
train/000868.png,"665,486",665486,C:\Windows\Fonts\courbd.ttf,windows-surrogate,train
train/000869.png,77.92,7792,C:\Windows\Fonts\courbd.ttf,windows-surrogate,train
train/000870.png,2026/12/05,20261205,C:\Windows\Fonts\consola.ttf,windows-surrogate,train
train/000871.png,978-660,978660,C:\Windows\Fonts\arial.ttf,windows-surrogate,train
train/000872.png,049-003,049003,C:\Windows\Fonts\cour.ttf,windows-surrogate,train
train/000873.png,05:17,0517,C:\Windows\Fonts\consola.ttf,windows-surrogate,train
train/000874.png,93-4453,934453,C:\Windows\Fonts\cour.ttf,windows-surrogate,train
train/000875.png,92.76,9276,C:\Windows\Fonts\arial.ttf,windows-surrogate,train
train/000876.png,42-5223,425223,C:\Windows\Fonts\courbd.ttf,windows-surrogate,train
train/000877.png,22:49,2249,C:\Windows\Fonts\bahnschrift.ttf,windows-surrogate,train
train/000878.png,487.88,48788,C:\Windows\Fonts\consola.ttf,windows-surrogate,train
train/000879.png,"￥670,535",670535,C:\Windows\Fonts\consolab.ttf,windows-surrogate,train
train/000880.png,96543,96543,C:\Windows\Fonts\consolab.ttf,windows-surrogate,train
train/000881.png,20281013,20281013,C:\Windows\Fonts\consolab.ttf,windows-surrogate,train
train/000882.png,132-621,132621,C:\Windows\Fonts\arial.ttf,windows-surrogate,train
train/000883.png,20320222,20320222,C:\Windows\Fonts\bahnschrift.ttf,windows-surrogate,train
train/000884.png,"220,823",220823,C:\Windows\Fonts\bahnschrift.ttf,windows-surrogate,train
train/000885.png,72-4065,724065,C:\Windows\Fonts\bahnschrift.ttf,windows-surrogate,train
train/000886.png,28.52,2852,C:\Windows\Fonts\consolab.ttf,windows-surrogate,train
train/000887.png,998.84,99884,C:\Windows\Fonts\cour.ttf,windows-surrogate,train
train/000888.png,914-635,914635,C:\Windows\Fonts\courbd.ttf,windows-surrogate,train
train/000889.png,"546,925",546925,C:\Windows\Fonts\courbd.ttf,windows-surrogate,train
train/000890.png,"￥398,008",398008,C:\Windows\Fonts\courbd.ttf,windows-surrogate,train
train/000891.png,20330619,20330619,C:\Windows\Fonts\arial.ttf,windows-surrogate,train
train/000892.png,19-2615,192615,C:\Windows\Fonts\cour.ttf,windows-surrogate,train
train/000893.png,2020/05/18,20200518,C:\Windows\Fonts\courbd.ttf,windows-surrogate,train
train/000894.png,358.03,35803,C:\Windows\Fonts\consola.ttf,windows-surrogate,train
train/000895.png,"2,393",2393,C:\Windows\Fonts\courbd.ttf,windows-surrogate,train
train/000896.png,22:50,2250,C:\Windows\Fonts\consolab.ttf,windows-surrogate,train
train/000897.png,11:43,1143,C:\Windows\Fonts\bahnschrift.ttf,windows-surrogate,train
train/000898.png,20280727,20280727,C:\Windows\Fonts\consolab.ttf,windows-surrogate,train
train/000899.png,04:49,0449,C:\Windows\Fonts\arial.ttf,windows-surrogate,train
train/000900.png,56-1818,561818,C:\Windows\Fonts\bahnschrift.ttf,windows-surrogate,train
train/000901.png,41-0632,410632,C:\Windows\Fonts\cour.ttf,windows-surrogate,train
train/000902.png,35-5176,355176,C:\Windows\Fonts\arial.ttf,windows-surrogate,train
train/000903.png,20330823,20330823,C:\Windows\Fonts\courbd.ttf,windows-surrogate,train
train/000904.png,16:30,1630,C:\Windows\Fonts\consola.ttf,windows-surrogate,train
train/000905.png,20240711,20240711,C:\Windows\Fonts\consola.ttf,windows-surrogate,train
train/000906.png,09:29,0929,C:\Windows\Fonts\courbd.ttf,windows-surrogate,train
train/000907.png,"2,421",2421,C:\Windows\Fonts\consola.ttf,windows-surrogate,train
train/000908.png,13:52,1352,C:\Windows\Fonts\arial.ttf,windows-surrogate,train
train/000909.png,"￥5,248",5248,C:\Windows\Fonts\consolab.ttf,windows-surrogate,train
train/000910.png,23-5926,235926,C:\Windows\Fonts\courbd.ttf,windows-surrogate,train
train/000911.png,058586,058586,C:\Windows\Fonts\consolab.ttf,windows-surrogate,train
train/000912.png,484.00,48400,C:\Windows\Fonts\courbd.ttf,windows-surrogate,train
train/000913.png,20250720,20250720,C:\Windows\Fonts\bahnschrift.ttf,windows-surrogate,train
train/000914.png,"448,384",448384,C:\Windows\Fonts\consola.ttf,windows-surrogate,train
train/000915.png,06:27,0627,C:\Windows\Fonts\cour.ttf,windows-surrogate,train
train/000916.png,354.24,35424,C:\Windows\Fonts\cour.ttf,windows-surrogate,train
train/000917.png,13-6941,136941,C:\Windows\Fonts\consola.ttf,windows-surrogate,train
train/000918.png,07:54,0754,C:\Windows\Fonts\bahnschrift.ttf,windows-surrogate,train
train/000919.png,870.08,87008,C:\Windows\Fonts\consolab.ttf,windows-surrogate,train
train/000920.png,"￥286,994",286994,C:\Windows\Fonts\arial.ttf,windows-surrogate,train
train/000921.png,0389170319,0389170319,C:\Windows\Fonts\consolab.ttf,windows-surrogate,train
train/000922.png,2027/09/28,20270928,C:\Windows\Fonts\cour.ttf,windows-surrogate,train
train/000923.png,2021/10/08,20211008,C:\Windows\Fonts\cour.ttf,windows-surrogate,train
train/000924.png,034-625,034625,C:\Windows\Fonts\bahnschrift.ttf,windows-surrogate,train
train/000925.png,11:34,1134,C:\Windows\Fonts\arial.ttf,windows-surrogate,train
train/000926.png,33-9748,339748,C:\Windows\Fonts\cour.ttf,windows-surrogate,train
train/000927.png,364-848,364848,C:\Windows\Fonts\arial.ttf,windows-surrogate,train
train/000928.png,05:47,0547,C:\Windows\Fonts\bahnschrift.ttf,windows-surrogate,train
train/000929.png,611-574,611574,C:\Windows\Fonts\consola.ttf,windows-surrogate,train
train/000930.png,2023/11/03,20231103,C:\Windows\Fonts\arial.ttf,windows-surrogate,train
